文件名,参考文本,识别结果,CER(%),错误数,总字符数,严重程度
"DM0010_0160.wav","变温室温度设为负十五摄氏度","变温室温度设为负十五度。",15.38,2,13,"中度"
"DM0010_0161.wav","把温度设置成二十八","把温度设置成二十八。",0,0,9,"轻度 / 正常"
"DM0010_0162.wav","变温室温度设定零下十三摄氏度档","变温室温度设定零下10摄氏度档。",13.33,2,15,"中度"
"DM0010_0163.wav","变温温度设定零下一度","变温温度设定零下一度。",0,0,10,"轻度 / 正常"
"DM0010_0170.wav","冷冻温度调至负十八摄氏度","人工温度调节负十八摄氏度",25,3,12,"中度"
"DM0010_0171.wav","变温室温度调至负五摄氏度档","变温室温度调至-5摄氏度档。",15.38,2,13,"中度"
"DM0010_0172.wav","给我把温度调成十七度","给我把温度调成十七度。",0,0,10,"轻度 / 正常"
"DM0010_0173.wav","冷冻温度调至负二十四度档","冷冻温度调至负十七度档。",16.67,2,12,"中度"
"DM0010_0174.wav","变温温度设为负二十一度","无效语音",100,11,11,"重度"
"DM0010_0175.wav","冷冻温度设为负十八摄氏度档","冷冻温度设为负十八摄氏度档。",0,0,13,"轻度 / 正常"
"DM0010_0176.wav","冷冻室温度设为负十三摄氏度","冷冻设为温度设为负10摄氏度。",30.77,4,13,"重度"
"DM0010_0177.wav","变温设为两摄氏度档","变温室设为两摄氏度档。",11.11,1,9,"中度"
"DM0010_0178.wav","除甲醛","フーチャーソン。",233.33,7,3,"重度"
"DM0010_0179.wav","舒睡","苏菲。",100,2,2,"重度"
"DM0010_0184.wav","变温温度设为一度","降温温度设为一度。",12.5,1,8,"中度"
"DM0010_0185.wav","变温温度设定零下十三摄氏度档","变温温度设定零下十三摄氏度。",7.14,1,14,"轻度 / 正常"
"DM0010_0186.wav","我需要把温度切换到二十六","我需要把温度切换到二十六。",0,0,12,"轻度 / 正常"
"DM0010_0187.wav","烦请把温度打到十七度","烦请把温度打到十七度。",0,0,10,"轻度 / 正常"
"DM0010_0188.wav","变温温度设定零下十七摄氏度","变温温度设定零下十七摄氏度。",0,0,13,"轻度 / 正常"
"DM0010_0189.wav","变温室温度设定负六度档","变温室温度设定负六度档。",0,0,11,"轻度 / 正常"
"DM0010_0190.wav","请给我打开空调温度到二十六度","请给我打开空调温度到21度",21.43,3,14,"中度"
"DM0010_0191.wav","冷冻温度设为负二十三摄氏度","冷冻温度设为负二十二摄氏度。",7.69,1,13,"轻度 / 正常"
"DM0010_0192.wav","变温室温度设为零下十十四摄氏度档","变温室温度设为零下十四摄氏度档。",6.25,1,16,"轻度 / 正常"
"DM0010_0193.wav","给我把温度打到十八度","给我把温度打到十八度。",0,0,10,"轻度 / 正常"
"DM0010_0194.wav","烦请把空调温温度提高到二十八","赶紧把空调温度提高到28",42.86,6,14,"重度"
"DM0010_0195.wav","请给我把空调温度设置为十九","请给我把空调温度设置为十九。",0,0,13,"轻度 / 正常"
"DM0010_0196.wav","变温温度调至负十八度","变温温度调至负十八度。",0,0,10,"轻度 / 正常"
"DM0010_0197.wav","变温室温度设为负十六度档","变温室温度设为负十一度档。",8.33,1,12,"轻度 / 正常"
"DM0010_0198.wav","变温室温度设定负十四摄氏度","变温室温度设定-14摄氏度。",23.08,3,13,"中度"
"DM0010_0199.wav","冷冻温度调至负十五摄氏度档","冷冻温度调至负十五摄氏度档",0,0,13,"轻度 / 正常"
"DM0010_0200.wav","开换气","开换气。",0,0,3,"轻度 / 正常"
"DM0010_0201.wav","变温室温度设定四度","变温室温度设定设为。",22.22,2,9,"中度"
"DM0010_0202.wav","调低八度","坑尼巴布",100,4,4,"重度"
"DM0010_0203.wav","变温室温度设为零下十七摄氏度档","变温室温度设为零下17摄氏度档。",13.33,2,15,"中度"
"DM0010_0211.wav","给我声音加大","给我听听嘀嗒。",66.67,4,6,"重度"
"DM0010_0212.wav","给我声音调小点","小学生铅笔小游戏",100,7,7,"重度"
"DM0010_0213.wav","给我声音稍微调高一点","座椅和声音稍微调高一点",30,3,10,"中度"
"DM0010_0214.wav","帮我顺序循环","帮我算算平衡。",66.67,4,6,"重度"
"DM0010_0215.wav","帮我音量小点","放个嫣然小景",83.33,5,6,"重度"
"DM0010_0216.wav","打开播放历史","刮风和下雪",100,6,6,"重度"
"DM0010_0217.wav","给我声音打开","给我声音打开。",0,0,6,"轻度 / 正常"
"DM0010_0218.wav","帮我关闭声音","帮我关闭声音。",0,0,6,"轻度 / 正常"
"DM0010_0219.wav","语音助理帮助","语音助手帮助。",16.67,1,6,"中度"
"DM0010_0220.wav","T","戚薇逛街。",400,4,1,"重度"
"DM0010_0229.wav","减弱音量","请我音乐。",75,3,4,"重度"
"DM0010_0230.wav","帮我暂停播放","恶魔军团歌曲",100,6,6,"重度"
"DM0010_0231.wav","给我声音最大","给我cinderella.",166.67,10,6,"重度"
"DM0010_0232.wav","给我声音增大点","阶跃星辰股价几多",114.29,8,7,"重度"
"DM0010_0233.wav","帮帮我音量打开","帮我音量打开。",14.29,1,7,"中度"
"DM0010_0234.wav","帮我换个歌","帮我换个歌。",0,0,5,"轻度 / 正常"
"DM0010_0235.wav","音量稍微增大一点","阴阳交汇境界已然",100,8,8,"重度"
"DM0010_0236.wav","帮我音量调大点","帮外援做架念",85.71,6,7,"重度"
"DM0010_0237.wav","给我声音稍微调大一点","给我声音稍微调大一点。",0,0,10,"轻度 / 正常"
"DM0010_0238.wav","声音小一点","声音小一点。",0,0,5,"轻度 / 正常"
"DM0010_0246.wav","音量稍微小一点","营养开销险。",100,7,7,"重度"
"DM0010_0247.wav","帮我关屏","帮我关屏。",0,0,4,"轻度 / 正常"
"DM0010_0248.wav","帮我音量稍微小一点","帮我音量调为小一点。",22.22,2,9,"中度"
"DM0010_0249.wav","音量稍微调小一点","现任排球队主席，现任。",112.5,9,8,"重度"
"DM0010_0250.wav","放大音量","放大音量。",0,0,4,"轻度 / 正常"
"DM0010_0251.wav","音量稍微放小一点","音量可以放小一点",25,2,8,"中度"
"DM0010_0252.wav","音量放大一点","影音风格一样。",83.33,5,6,"重度"
"DM0010_0253.wav","给给我声音小了","佢比较轻少少。",100,7,7,"重度"
"DM0010_0254.wav","语音打开","语言概括",75,3,4,"重度"
"DM0010_0255.wav","音量增强一点","现任县长,月",100,6,6,"重度"
"DM0010_0264.wav","帮我声音调到最大","帮我声音调到最大。",0,0,8,"轻度 / 正常"
"DM0010_0265.wav","再来一遍","就系啊。",100,4,4,"重度"
"DM0010_0266.wav","帮我换首歌曲","帮我换首歌曲。",0,0,6,"轻度 / 正常"
"DM0010_0267.wav","帮我音音量最大","帮我算算阴历",71.43,5,7,"重度"
"DM0010_0268.wav","给我声音稍微大一点","给我听音乐，shall we go again?",177.78,16,9,"重度"
"DM0010_0269.wav","音量放大","音乐风华。",75,3,4,"重度"
"DM0010_0270.wav","播放广播","播放广播。",0,0,4,"轻度 / 正常"
"DM0010_0271.wav","给我声音减弱一点","计划说硬件我话一点",87.5,7,8,"重度"
"DM0010_0273.wav","音量减小","鹰眼之父。",100,4,4,"重度"
"DM0010_0274.wav","降低电视屏显亮度","降低转速，重新亮故。",62.5,5,8,"重度"
"DM0010_0279.wav","给我声音调小","小白兔爱洗澡",100,6,6,"重度"
"DM0010_0280.wav","给我声音增强点","小花仙军犬",100,7,7,"重度"
"DM0010_0281.wav","返回桌面","航去过年",100,4,4,"重度"
"DM0010_0282.wav","给我声音调到最小","给我声音调到最小。",0,0,8,"轻度 / 正常"
"DM0010_0283.wav","帮我音量加大点","帮我音乐调高一点",57.14,4,7,"重度"
"DM0010_0284.wav","给我声音降低点","给我声音降低点。",0,0,7,"轻度 / 正常"
"DM0010_0285.wav","给我搜索","给我消除。",50,2,4,"重度"
"DM0010_0286.wav","随便放","平靓放。",66.67,2,3,"重度"
"DM0010_0287.wav","帮我音量增大点","帮我语音增加点。",42.86,3,7,"重度"
"DM0010_0289.wav","音量太小","阴阳咳少",100,4,4,"重度"
"DM0010_0297.wav","帮我音量调大","帮我音乐吵架",50,3,6,"重度"
"DM0010_0298.wav","语音帮助","语音帮助",0,0,4,"轻度 / 正常"
"DM0010_0299.wav","给我声音增加","给我声音增加。",0,0,6,"轻度 / 正常"
"DM0010_0300.wav","继续播","继续播。",0,0,3,"轻度 / 正常"
"DM0010_0301.wav","帮我音量稍微小点","帮我音量稍微小点。",0,0,8,"轻度 / 正常"
"DM0010_0302.wav","给我声音大了","佢话佢，佢话。",100,6,6,"重度"
"DM0010_0303.wav","帮我音量增大","帮我in the garden.",183.33,11,6,"重度"
"DM0010_0304.wav","加声音","阶跃星辰。",133.33,4,3,"重度"
"DM0010_0305.wav","给我声音放大","第二，声音放不大。",50,3,6,"重度"
"DM0010_0306.wav","给我声音减弱","想话听日点样过",116.67,7,6,"重度"
"DM0010_0311.wav","九三八七六四","九三八七六四。",0,0,6,"轻度 / 正常"
"DM0010_0313.wav","九三八七六四","求三八七六四。",16.67,1,6,"中度"
"DM0010_0315.wav","四二幺一零六","呵哎呦哎呦。",100,6,6,"重度"
"DM0010_0316.wav","四二幺一零六","三二幺一五六。",33.33,2,6,"重度"
"DM0010_0317.wav","二五一零六幺","啊会员又有。",100,6,6,"重度"
"DM0010_0318.wav","二五一零六幺","二五一零六幺。",0,0,6,"轻度 / 正常"
"DM0010_0319.wav","二五一零六幺","哦医院要要",100,6,6,"重度"
"DM0010_0320.wav","四九五七零三","四九五七零三。",0,0,6,"轻度 / 正常"
"DM0010_0321.wav","四九五七零三","四九五七零三。",0,0,6,"轻度 / 正常"
"DM0010_0322.wav","四九五七零三","四、九五七零三。",0,0,6,"轻度 / 正常"
"DM0010_0323.wav","幺一三五九二","幺一三五九二。",0,0,6,"轻度 / 正常"
"DM0010_0325.wav","幺一三五九二","幺一三五九二。",0,0,6,"轻度 / 正常"
"DM0010_0328.wav","三四一七五零","相思又岂容你。",100,6,6,"重度"
"DM0010_0329.wav","三二四七零六","三二四七零六。",0,0,6,"轻度 / 正常"
"DM0010_0330.wav","三二四七零六","昌耳祛湿灵药。",100,6,6,"重度"
"DM0010_0331.wav","三二四七零六","天二是什么药？",83.33,5,6,"重度"
"DM0010_0332.wav","五零七一九三","五零七一六三。",16.67,1,6,"中度"
"DM0010_0333.wav","五零七一九三","无效语音",100,6,6,"重度"
"DM0010_0334.wav","五零七一九三","胡冰输液重伤",100,6,6,"重度"
"DM0010_0335.wav","八一五九零六","八一五九五六。",16.67,1,6,"中度"
"DM0010_0336.wav","八一五九零六","バイオリンに兴味を？",150,9,6,"重度"
"DM0010_0337.wav","八一五九零六","不义之源点样",100,6,6,"重度"
"DM0010_0338.wav","一八零五幺二","一八零五，六二。",16.67,1,6,"中度"
"DM0010_0339.wav","一八零五幺二","宜宾嘅美誉啊。",100,6,6,"重度"
"DM0010_0340.wav","一八零五幺二","二百几户要啊。",100,6,6,"重度"
"DM0010_0341.wav","你好米雅确定","尔克语音切断",100,6,6,"重度"
"DM0010_0342.wav","你好米雅七十二度","你好，女表PK恶度。",62.5,5,8,"重度"
"DM0010_0344.wav","你好米雅天气怎么样","你好美啊穿刺同我样",66.67,6,9,"重度"
"DM0010_0345.wav","你好米雅风小一点","你好，每日欢笑依旧",75,6,8,"重度"
"DM0010_0346.wav","你好米雅开二号","你好，meet me at二号。",114.29,8,7,"重度"
"DM0010_0354.wav","你好米雅再暗一点","你好美哦慧眼识人",75,6,8,"重度"
"DM0010_0355.wav","你好米雅请打开主卧灯","您好，您要，请打开主卧灯",30,3,10,"中度"
"DM0010_0356.wav","你好米雅打开眼镜","你很热，打开眼镜",37.5,3,8,"重度"
"DM0010_0357.wav","你好米雅智能防着凉","你好二啊,真人版照片",77.78,7,9,"重度"
"DM0010_0358.wav","你好米雅帮我取消","你行入帮我烧",62.5,5,8,"重度"
"DM0010_0359.wav","你好米雅关闭插座","你好妹啊关卡了",62.5,5,8,"重度"
"DM0010_0360.wav","你好米雅选择音打开","然后五叶长卷烟夹起",100,9,9,"重度"
"DM0010_0361.wav","你好米雅我需要帮助","你很弱我需要帮助",33.33,3,9,"重度"
"DM0010_0363.wav","你好米雅空调干燥关","以后每日, 汉朝, 邓家冠",100,9,9,"重度"
"DM0010_0364.wav","你好米雅我需要帮忙","你好厉害，我需要帮忙。",22.22,2,9,"中度"
"DM0010_0372.wav","你好米雅定时一秒钟开","您和女儿一起外出，应留意安全。",130,13,10,"重度"
"DM0010_0373.wav","你好米雅强劲风","你好二啊请转款",71.43,5,7,"重度"
"DM0010_0374.wav","你好米雅净化关闭","你好美啊鲜花公司",75,6,8,"重度"
"DM0010_0375.wav","你好米雅调置分钟","你好你啊小小峰峰",75,6,8,"重度"
"DM0010_0376.wav","你好米雅查询状态","你好，余额还算关系",75,6,8,"重度"
"DM0010_0377.wav","你好米雅停止上下摆动","你好美美啊家具铿锵外观",90,9,10,"重度"
"DM0010_0378.wav","你好米雅强效杀菌关闭","你好呀，江苏萧县公安局。",80,8,10,"重度"
"DM0010_0379.wav","你好米雅我要点餐","以后每日我有健身。",87.5,7,8,"重度"
"DM0010_0380.wav","你好米雅灯再暗一些","你好妹啊更该安歇",77.78,7,9,"重度"
"DM0010_0381.wav","你好米雅补补取信息","然后呢啊部部小说呢。",100,9,9,"重度"
"DM0010_0383.wav","你好米雅冲小点","你学乜嘢啊空操作",100,7,7,"重度"
"DM0010_0384.wav","你好米雅关闭左右摆动","你好，我要看港片我要看。",80,8,10,"重度"
"DM0010_0385.wav","你好米雅设置小时","你好，跃问，输入些题目。",87.5,7,8,"重度"
"DM0010_0386.wav","你好米雅打开厨房灯","你好你啊，假期附近见",77.78,7,9,"重度"
"DM0010_0387.wav","你好米雅给我电视关机","你好，我也急需电视柜柜子。",70,7,10,"重度"
"DM0010_0388.wav","你好米雅替我关机","你好咩啊脱下光猪",75,6,8,"重度"
"DM0010_0389.wav","你好米雅打开显示灯光","你好音乐，打开相册观看",60,6,10,"重度"
"DM0010_0390.wav","你好米雅最低风挡","如何制作桂鱼酸羹",100,8,8,"重度"
"DM0010_0391.wav","开","开，",0,0,1,"轻度 / 正常"
"DM0010_0392.wav","开","开始。",100,1,1,"重度"
"DM0010_0396.wav","调到","坐𠮶度。",200,4,2,"重度"
"DM0010_0397.wav","开启剩点","开始训练。",75,3,4,"重度"
"DM0010_0398.wav","开启剩点","开始训练。",75,3,4,"重度"
"DM0010_0399.wav","开启剩点","开心瞬间，",75,3,4,"重度"
"DM0010_0400.wav","调到","佢𠮶个。",200,4,2,"重度"
"DM0010_0401.wav","调到","坐𠮶度。",200,4,2,"重度"
"DM0010_0402.wav","调到","除咗个。",150,3,2,"重度"
"DM0010_0403.wav","重新","空心，",100,2,2,"重度"
"DM0010_0404.wav","重新","空气。",100,2,2,"重度"
"DM0010_0405.wav","重新","重新。",0,0,2,"轻度 / 正常"
"DM0017_0014.wav","天猫精灵","天猫精灵。",0,0,4,"轻度 / 正常"
"DM0017_0015.wav","天猫精灵","天猫精灵。",0,0,4,"轻度 / 正常"
"DM0017_0016.wav","你好小布","你好，小布。",0,0,4,"轻度 / 正常"
"DM0017_0017.wav","你好小布","你好，小布。",0,0,4,"轻度 / 正常"
"DM0017_0018.wav","你好小布","你好，小布。",0,0,4,"轻度 / 正常"
"DM0017_0019.wav","你好小布","你好，小布。",0,0,4,"轻度 / 正常"
"DM0017_0020.wav","你好小布","你好，小布。",0,0,4,"轻度 / 正常"
"DM0017_0021.wav","小艺小艺","小艺小艺。",0,0,4,"轻度 / 正常"
"DM0017_0022.wav","小艺小艺","小艺小艺。",0,0,4,"轻度 / 正常"
"DM0017_0023.wav","小艺小艺","小艺小艺。",0,0,4,"轻度 / 正常"
"DM0017_0024.wav","小艺小艺","小艺小艺。",0,0,4,"轻度 / 正常"
"DM0017_0028.wav","小溪你好","小新你好。",25,1,4,"中度"
"DM0017_0029.wav","小溪你好","小希你好。",25,1,4,"中度"
"DM0017_0030.wav","小溪你好","小希你好。",25,1,4,"中度"
"DM0017_0031.wav","Hey Siri","嘿，siri.",57.14,4,7,"重度"
"DM0017_0032.wav","Hey Siri","嘿，siri.",57.14,4,7,"重度"
"DM0017_0033.wav","Hey Siri","嘿，siri.",57.14,4,7,"重度"
"DM0017_0034.wav","Hey Siri","嘿，siri.",57.14,4,7,"重度"
"DM0017_0035.wav","Hey Siri","嘿，siri.",57.14,4,7,"重度"
"DM0017_0036.wav","小德小德","晓得晓得。",100,4,4,"重度"
"DM0017_0041.wav","灵犀灵犀","有些利息。",100,4,4,"重度"
"DM0017_0042.wav","灵犀灵犀","灵犀灵犀。",0,0,4,"轻度 / 正常"
"DM0017_0043.wav","灵犀灵犀","联系联系。",100,4,4,"重度"
"DM0017_0044.wav","灵犀灵犀","灵犀灵犀。",0,0,4,"轻度 / 正常"
"DM0017_0045.wav","灵犀灵犀","灵犀灵犀。",0,0,4,"轻度 / 正常"
"DM0017_0046.wav","小冰小冰","小兵小兵。",50,2,4,"重度"
"DM0017_0047.wav","小冰小冰","小兵小兵。",50,2,4,"重度"
"DM0017_0048.wav","小冰小冰","小兵小兵。",50,2,4,"重度"
"DM0017_0049.wav","小冰小冰","小兵小兵。",50,2,4,"重度"
"DM0017_0050.wav","小冰小冰","小兵小兵。",50,2,4,"重度"
"DM0017_0051.wav","打开空调","打开空调。",0,0,4,"轻度 / 正常"
"DM0017_0055.wav","关闭空调","关闭空调。",0,0,4,"轻度 / 正常"
"DM0017_0056.wav","关闭空调","关闭空调。",0,0,4,"轻度 / 正常"
"DM0017_0057.wav","开灯","开灯。",0,0,2,"轻度 / 正常"
"DM0017_0058.wav","开灯","开灯。",0,0,2,"轻度 / 正常"
"DM0017_0059.wav","开灯","开灯。",0,0,2,"轻度 / 正常"
"DM0017_0060.wav","关灯","关灯。",0,0,2,"轻度 / 正常"
"DM0017_0061.wav","关灯","关灯。",0,0,2,"轻度 / 正常"
"DM0017_0062.wav","关灯","关灯。",0,0,2,"轻度 / 正常"
"DM0017_0063.wav","拉开窗帘","拉开窗帘儿。",25,1,4,"中度"
"DM0017_0072.wav","全部关闭","全部关闭。",0,0,4,"轻度 / 正常"
"DM0017_0073.wav","全部关闭","全部关闭。",0,0,4,"轻度 / 正常"
"DM0017_0074.wav","全部关闭","全部关闭。",0,0,4,"轻度 / 正常"
"DM0017_0075.wav","重新开始","重新开始。",0,0,4,"轻度 / 正常"
